O_TAZID, O_Coordinate, D_TAZID, D_Coordinate, ODTime, ODDistance, DOTime, DODistance
969,"40.7682608222,-111.88966136" ,742,"40.7810990702,-111.978586809" ,811,11744,1006,13641
969,"40.7682608222,-111.88966137" ,480,"41.1122950258,-111.983491621" ,2159,43650,2209,47015
969,"40.7682608222,-111.88966140" ,866,"40.6929929672,-111.955138624" ,935,15148,1118,14698
1153,"40.729610314,-111.850966054" ,669,"40.7768665731,-112.012243655" ,1024,19849,919,20058
1153,"40.729610314,-111.850966055" ,972,"40.7660876563,-111.889660847" ,892,7519,960,7488
1763,"40.5090001685,-111.875919321" ,1657,"40.6323959258,-111.811036752" ,1187,26432,1365,26132
925,"40.6580945156,-111.935229286" ,811,"40.7004608099,-112.027377005" ,1109,12541,1038,17970
925,"40.6580945156,-111.935229287" ,1254,"40.6370251116,-111.886162897" ,670,6996,653,8413
925,"40.6580945156,-111.935229288" ,1728,"40.5615693283,-111.894569839" ,902,14883,813,14852
1218,"40.6934674976,-111.874152093" ,972,"40.7660876563,-111.889660847" ,1030,10649,1046,9545
1218,"40.6934674976,-111.874152094" ,1234,"40.6589866456,-111.892400751" ,561,5412,569,5394
1324,"40.6726892565,-111.818289798" ,1600,"40.5087626519,-111.899714647" ,1234,30791,1429,31497
1407,"40.519692227,-112.028651354" ,972,"40.7660876563,-111.889660847" ,2260,45374,2302,45447
852,"40.7002349733,-111.996183841" ,972,"40.7660876563,-111.889660847" ,1200,17026,1120,17959
852,"40.7002349733,-111.996183842" ,742,"40.7810990702,-111.978586809" ,773,10889,868,12136
852,"40.7002349733,-111.996183845" ,1234,"40.6589866456,-111.892400751" ,1045,19941,1059,20073
637,"40.8605977528,-111.864157055" ,972,"40.7660876563,-111.889660847" ,1260,15521,1233,15485
637,"40.8605977528,-111.864157056" ,468,"41.098871553,-112.031130041" ,1801,37870,1925,36186
520,"41.0314446881,-111.953212185" ,383,"41.1912699262,-111.943197091" ,1428,23693,1493,23652
541,"41.0667418181,-111.953137427" ,565,"40.9845140308,-111.904247099" ,777,11877,724,11873
541,"41.0667418181,-111.953137428" ,480,"41.1122950258,-111.983491621" ,732,7509,682,7533
541,"41.0667418181,-111.953137429" ,972,"40.7660876563,-111.889660847" ,1802,37936,1733,37818
570,"40.985157543,-111.8864262" ,1234,"40.6589866456,-111.892400751" ,1542,39734,1553,39530
570,"40.985157543,-111.8864262" ,1075,"40.7635231122,-111.844001402" ,1881,31441,1863,31319
570,"40.985157543,-111.8864262" ,527,"41.083494348,-111.979403442" ,795,15374,897,15688
469,"41.1174540933,-112.021162864" ,480,"41.1122950258,-111.983491621" ,615,5838,652,6019
469,"41.1174540933,-112.021162865" ,972,"40.7660876563,-111.889660847" ,1979,46558,2046,46743
359,"41.2202940206,-111.942716393" ,565,"40.9845140308,-111.904247099" ,1683,28887,1671,28947
359,"41.2202940206,-111.942716394" ,215,"41.2636773225,-111.998400377" ,779,9299,748,9290
152,"41.2988910355,-112.035010722" ,565,"40.9845140308,-111.904247099" ,1838,43650,1802,43875
152,"41.2988910355,-112.035010723" ,972,"40.7660876563,-111.889660847" ,2823,69708,2783,69820
296,"41.1656460013,-112.036667143" ,480,"41.1122950258,-111.983491621" ,891,10637,881,10788
296,"41.1656460013,-112.036667145" ,669,"40.7768665731,-112.012243655" ,2058,56917,2228,60366
268,"41.1810342356,-112.112721727" ,383,"41.1912699262,-111.943197091" ,1419,18347,1425,18771
268,"41.1810342356,-112.112721728" ,480,"41.1122950258,-111.983491621" ,1455,18335,1488,18409
191,"41.3086296347,-111.959284706" ,383,"41.1912699262,-111.943197091" ,1230,14851,1209,14886
191,"41.3086296347,-111.959284708" ,972,"40.7660876563,-111.889660847" ,3027,73096,2927,72940
213,"41.2581611606,-112.015602982" ,327,"41.2248585899,-111.971789543" ,769,7788,768,7812
213,"41.2581611606,-112.015602984" ,565,"40.9845140308,-111.904247099" ,1613,37119,1544,37029
467,"41.0963910392,-112.0549464" ,1234,"40.6589866456,-111.892400751" ,2380,59721,2501,59680
934,"40.6457884605,-112.020107497" ,1469,"40.6061126176,-111.943808272" ,875,10722,952,11058
46,"41.5094275697,-112.013403371" ,327,"41.2248585899,-111.971789543" ,1708,39303,1700,39025
46,"41.5094275697,-112.013403371" ,383,"41.1912699262,-111.943197091" ,2190,45294,2095,45227
969,"40.7682608222,-111.88966138" ,2098,"40.4290987165,-111.891886358" ,1764,41837,1864,41817
